Payment Date,Tender,Card Brand,Amount
20-Oct-2019 12:39 PM EDT,Debit Card,MC,5.62
20-Oct-2019 12:39 PM EDT,Debit Card,MC,7.16
20-Oct-2019 12:38 PM EDT,Debit Card,MC,7.3
20-Oct-2019 12:37 PM EDT,Credit Card,VISA,7.16
20-Oct-2019 12:37 PM EDT,Debit Card,VISA,6.6
20-Oct-2019 12:30 PM EDT,Cash,,6.88
20-Oct-2019 12:27 PM EDT,Debit Card,MC,10.53
19-Oct-2019 09:39 PM EDT,Debit Card,VISA,18.53
19-Oct-2019 08:43 PM EDT,Debit Card,MC,13.9
19-Oct-2019 08:26 PM EDT,Debit Card,MC,11.65
19-Oct-2019 07:59 PM EDT,Debit Card,VISA,14.04
19-Oct-2019 06:56 PM EDT,Credit Card,DISCOVER,6.74
19-Oct-2019 06:50 PM EDT,Debit Card,VISA,22.32
19-Oct-2019 05:56 PM EDT,Debit Card,MC,7.44
19-Oct-2019 05:41 PM EDT,Debit Card,VISA,9.27
19-Oct-2019 05:25 PM EDT,Credit Card,DISCOVER,26.4
19-Oct-2019 05:22 PM EDT,Debit Card,VISA,4.91
19-Oct-2019 04:47 PM EDT,Debit Card,VISA,11.37
19-Oct-2019 04:25 PM EDT,Debit Card,VISA,7.58
19-Oct-2019 04:22 PM EDT,Debit Card,MC,8.7
19-Oct-2019 04:21 PM EDT,Debit Card,VISA,7.44
19-Oct-2019 03:56 PM EDT,Debit Card,VISA,11.51
19-Oct-2019 02:38 PM EDT,Debit Card,VISA,8.28
19-Oct-2019 01:18 PM EDT,Debit Card,MC,17.69
18-Oct-2019 09:46 PM EDT,Debit Card,MC,19.33
18-Oct-2019 09:08 PM EDT,Debit Card,VISA,6.94
18-Oct-2019 09:06 PM EDT,Debit Card,MC,17.55
18-Oct-2019 09:00 PM EDT,Credit Card,VISA,11.62
18-Oct-2019 08:57 PM EDT,Credit Card,MC,31.59
18-Oct-2019 08:43 PM EDT,Credit Card,MC,9.97
18-Oct-2019 07:38 PM EDT,Cash,,3.09
18-Oct-2019 07:21 PM EDT,Debit Card,VISA,12.92
18-Oct-2019 06:39 PM EDT,Credit Card,MC,15.72
18-Oct-2019 06:14 PM EDT,Credit Card,VISA,15.8
18-Oct-2019 05:34 PM EDT,Debit Card,MC,10.91
18-Oct-2019 02:09 PM EDT,Credit Card,VISA,6.29
17-Oct-2019 09:18 PM EDT,Credit Card,VISA,4.29
17-Oct-2019 08:05 PM EDT,Credit Card,AMEX,6.04
17-Oct-2019 08:04 PM EDT,Cash,,9.55
17-Oct-2019 08:04 PM EDT,Debit Card,MC,21.06
17-Oct-2019 08:03 PM EDT,Cash,,5.34
17-Oct-2019 07:43 PM EDT,Debit Card,VISA,10.74
17-Oct-2019 07:41 PM EDT,Cash,,7.02
17-Oct-2019 05:00 PM EDT,Debit Card,VISA,2.81
17-Oct-2019 04:55 PM EDT,Cash,,8.42
17-Oct-2019 04:35 PM EDT,Cash,,8.28
17-Oct-2019 04:34 PM EDT,Cash,,10.53
17-Oct-2019 04:33 PM EDT,Cash,,8.42
17-Oct-2019 04:33 PM EDT,Cash,,10.95
17-Oct-2019 04:32 PM EDT,Cash,,9.41
17-Oct-2019 04:31 PM EDT,Cash,,9.13
17-Oct-2019 04:31 PM EDT,Cash,,8.56
17-Oct-2019 01:22 PM EDT,Cash,,6.04
16-Oct-2019 09:34 PM EDT,Debit Card,VISA,8.21
16-Oct-2019 08:44 PM EDT,Debit Card,MC,4.35
16-Oct-2019 08:32 PM EDT,Cash,,7.45
16-Oct-2019 08:31 PM EDT,Debit Card,MC,4.92
16-Oct-2019 07:24 PM EDT,Cash,,15.16
16-Oct-2019 07:19 PM EDT,Cash,,8.56
16-Oct-2019 07:17 PM EDT,Cash,,5.64
16-Oct-2019 07:16 PM EDT,Gift Cards,,5.59
16-Oct-2019 07:07 PM EDT,Debit Card,VISA,6.74
16-Oct-2019 07:00 PM EDT,Debit Card,VISA,17.18
16-Oct-2019 04:38 PM EDT,Cash,,6.57
16-Oct-2019 04:30 PM EDT,Cash,,5.19
16-Oct-2019 04:13 PM EDT,Cash,,10.39
16-Oct-2019 04:12 PM EDT,Cash,,17.27
16-Oct-2019 04:04 PM EDT,Debit Card,MC,7.72
16-Oct-2019 03:45 PM EDT,Debit Card,MC,15.16
16-Oct-2019 02:48 PM EDT,Debit Card,MC,6.18
16-Oct-2019 02:44 PM EDT,Cash,,9.66
15-Oct-2019 08:30 PM EDT,Cash,,15.72
15-Oct-2019 08:24 PM EDT,Debit Card,MC,13.26
15-Oct-2019 08:10 PM EDT,Debit Card,VISA,14.15
15-Oct-2019 07:23 PM EDT,Credit Card,MC,17.13
15-Oct-2019 06:49 PM EDT,Debit Card,MC,11.51
15-Oct-2019 06:48 PM EDT,Debit Card,MC,9.41
15-Oct-2019 05:46 PM EDT,Credit Card,VISA,19.09
15-Oct-2019 04:43 PM EDT,Cash,,5.9
15-Oct-2019 04:32 PM EDT,Credit Card,DISCOVER,6.88
15-Oct-2019 03:26 PM EDT,Cash,,7.02
15-Oct-2019 02:18 PM EDT,Credit Card,AMEX,15
15-Oct-2019 01:15 PM EDT,Cash,,23.59
15-Oct-2019 01:11 PM EDT,Credit Card,VISA,10.39
15-Oct-2019 12:42 PM EDT,Debit Card,VISA,5.05
14-Oct-2019 09:36 PM EDT,Debit Card,VISA,12.94
14-Oct-2019 08:59 PM EDT,Debit Card,MC,25.88
14-Oct-2019 08:31 PM EDT,Debit Card,VISA,6.47
14-Oct-2019 08:31 PM EDT,Credit Card,MC,6.47
14-Oct-2019 08:31 PM EDT,Debit Card,MC,6.47
14-Oct-2019 08:30 PM EDT,Debit Card,MC,6.47
14-Oct-2019 08:29 PM EDT,Credit Card,VISA,6.47
14-Oct-2019 08:29 PM EDT,Debit Card,VISA,6.47
14-Oct-2019 08:20 PM EDT,Debit Card,MC,6.47
14-Oct-2019 08:17 PM EDT,Debit Card,VISA,6.47
14-Oct-2019 08:17 PM EDT,Credit Card,MC,6.47
14-Oct-2019 07:44 PM EDT,Debit Card,MC,6.47
14-Oct-2019 07:39 PM EDT,Debit Card,VISA,12.94
14-Oct-2019 07:06 PM EDT,Debit Card,VISA,12.94
14-Oct-2019 06:50 PM EDT,Credit Card,VISA,6.47
14-Oct-2019 06:46 PM EDT,Debit Card,MC,12.94
14-Oct-2019 06:38 PM EDT,Debit Card,VISA,6.47
14-Oct-2019 06:29 PM EDT,Gift Cards,,12.94
14-Oct-2019 06:05 PM EDT,Debit Card,VISA,12.94
14-Oct-2019 05:27 PM EDT,Credit Card,MC,6.47
14-Oct-2019 05:08 PM EDT,Cash,,6.47
14-Oct-2019 05:08 PM EDT,Cash,,6.47
14-Oct-2019 05:08 PM EDT,Cash,,6.47
14-Oct-2019 04:59 PM EDT,Debit Card,MC,12.94
14-Oct-2019 04:58 PM EDT,Cash,,6.47
14-Oct-2019 04:41 PM EDT,Debit Card,VISA,6.47
14-Oct-2019 04:20 PM EDT,Cash,,12.94
14-Oct-2019 04:19 PM EDT,Debit Card,VISA,12.94
14-Oct-2019 04:17 PM EDT,Credit Card,MC,9.7
14-Oct-2019 04:01 PM EDT,Debit Card,VISA,6.47
14-Oct-2019 03:34 PM EDT,Credit Card,VISA,19.41
14-Oct-2019 02:57 PM EDT,Credit Card,VISA,19.41
14-Oct-2019 02:50 PM EDT,Cash,,6.47
14-Oct-2019 02:49 PM EDT,Credit Card,DISCOVER,12.94
14-Oct-2019 02:38 PM EDT,Cash,,12.94
14-Oct-2019 02:36 PM EDT,Cash,,25.88
14-Oct-2019 02:15 PM EDT,Debit Card,MC,12.94
14-Oct-2019 01:22 PM EDT,Debit Card,MC,25.88
14-Oct-2019 01:16 PM EDT,Debit Card,VISA,32.35
14-Oct-2019 12:59 PM EDT,Cash,,6.47
14-Oct-2019 12:51 PM EDT,Debit Card,MC,12.94
14-Oct-2019 12:50 PM EDT,Cash,,6.47
14-Oct-2019 12:21 PM EDT,Debit Card,MC,6.47
14-Oct-2019 12:20 PM EDT,Cash,,6.47
14-Oct-2019 12:20 PM EDT,Cash,,6.47
14-Oct-2019 12:19 PM EDT,Cash,,6.47
14-Oct-2019 11:58 AM EDT,Credit Card,DISCOVER,12.94
13-Oct-2019 09:40 PM EDT,Debit Card,VISA,8.56
13-Oct-2019 09:21 PM EDT,Debit Card,MC,12.92
13-Oct-2019 08:56 PM EDT,Credit Card,VISA,39.61
13-Oct-2019 08:24 PM EDT,Debit Card,VISA,7.16
13-Oct-2019 07:59 PM EDT,Cash,,2.16
13-Oct-2019 07:52 PM EDT,Debit Card,VISA,10.53
13-Oct-2019 07:52 PM EDT,Cash,,9.13
13-Oct-2019 07:51 PM EDT,Cash,,7.24
13-Oct-2019 07:51 PM EDT,Cash,,8.28
13-Oct-2019 07:50 PM EDT,Cash,,5.97
13-Oct-2019 07:50 PM EDT,Cash,,12.64
13-Oct-2019 07:49 PM EDT,Cash,,8.56
13-Oct-2019 07:48 PM EDT,Cash,,8.42
13-Oct-2019 07:48 PM EDT,Cash,,10.11
13-Oct-2019 07:47 PM EDT,Cash,,8.85
13-Oct-2019 07:27 PM EDT,Cash,,4.63
13-Oct-2019 06:11 PM EDT,Debit Card,MC,14.04
13-Oct-2019 05:31 PM EDT,Debit Card,MC,4.49
13-Oct-2019 05:31 PM EDT,Debit Card,VISA,5.62
13-Oct-2019 04:14 PM EDT,Debit Card,VISA,15.44
13-Oct-2019 03:57 PM EDT,Cash,,3.51
13-Oct-2019 03:44 PM EDT,Cash,,3.65
13-Oct-2019 03:43 PM EDT,Cash,,3.51
13-Oct-2019 03:40 PM EDT,Debit Card,MC,11.23
13-Oct-2019 03:31 PM EDT,Credit Card,VISA,11.93
13-Oct-2019 03:24 PM EDT,Cash,,7.02
13-Oct-2019 03:23 PM EDT,Debit Card,VISA,17.55
13-Oct-2019 02:46 PM EDT,Cash,,12.64
13-Oct-2019 02:21 PM EDT,Cash,,6.32
13-Oct-2019 01:53 PM EDT,Cash,,6.32
13-Oct-2019 01:48 PM EDT,Credit Card,MC,17.55
13-Oct-2019 01:46 PM EDT,Cash,,5.18
13-Oct-2019 01:16 PM EDT,Cash,,13.34
13-Oct-2019 12:05 PM EDT,Credit Card,VISA,11.93
12-Oct-2019 09:31 PM EDT,Debit Card,MC,20.08
12-Oct-2019 09:10 PM EDT,Credit Card,VISA,9.55
12-Oct-2019 07:12 PM EDT,Credit Card,AMEX,11.37
12-Oct-2019 06:49 PM EDT,Credit Card,MC,18.11
12-Oct-2019 05:59 PM EDT,Debit Card,VISA,11.23
12-Oct-2019 05:18 PM EDT,Debit Card,VISA,5.48
12-Oct-2019 05:17 PM EDT,Credit Card,MC,8.28
12-Oct-2019 04:40 PM EDT,Credit Card,VISA,4.72
12-Oct-2019 04:07 PM EDT,Credit Card,DISCOVER,6.32
12-Oct-2019 04:02 PM EDT,Credit Card,VISA,16.01
12-Oct-2019 03:09 PM EDT,Debit Card,VISA,10.11
12-Oct-2019 02:35 PM EDT,Debit Card,MC,12.07
12-Oct-2019 02:30 PM EDT,Debit Card,MC,12.78
12-Oct-2019 01:46 PM EDT,Debit Card,MC,13.9
12-Oct-2019 01:28 PM EDT,Debit Card,VISA,16.29
12-Oct-2019 12:57 PM EDT,Debit Card,MC,27.66
11-Oct-2019 09:40 PM EDT,Credit Card,DISCOVER,8.42
11-Oct-2019 08:35 PM EDT,Debit Card,VISA,11.23
11-Oct-2019 08:29 PM EDT,Cash,,15.44
11-Oct-2019 08:22 PM EDT,Cash,,2.11
11-Oct-2019 07:55 PM EDT,Credit Card,VISA,18.95
11-Oct-2019 07:51 PM EDT,Debit Card,VISA,4.91
11-Oct-2019 07:38 PM EDT,Cash,,4.21
11-Oct-2019 07:38 PM EDT,Cash,,20.36
11-Oct-2019 07:20 PM EDT,Cash,,9.9
11-Oct-2019 07:00 PM EDT,Debit Card,VISA,8.42
11-Oct-2019 06:21 PM EDT,Cash,,16.85
11-Oct-2019 05:55 PM EDT,Debit Card,MC,24.57
11-Oct-2019 05:42 PM EDT,Cash,,17.55
11-Oct-2019 04:58 PM EDT,Debit Card,VISA,8.56
11-Oct-2019 04:52 PM EDT,Cash,,20.5
11-Oct-2019 04:43 PM EDT,Cash,,13.42
11-Oct-2019 04:40 PM EDT,Debit Card,VISA,5.9
11-Oct-2019 04:04 PM EDT,Cash,,5.3
11-Oct-2019 03:35 PM EDT,Debit Card,MC,10.49
11-Oct-2019 02:57 PM EDT,Debit Card,VISA,16.15
11-Oct-2019 01:59 PM EDT,Credit Card,VISA,14.41
11-Oct-2019 01:39 PM EDT,Cash,,19.94
11-Oct-2019 01:05 PM EDT,Debit Card,VISA,12.21
10-Oct-2019 07:59 PM EDT,Debit Card,VISA,14.04
10-Oct-2019 07:09 PM EDT,Debit Card,VISA,5.76
10-Oct-2019 07:09 PM EDT,Debit Card,MC,8.56
10-Oct-2019 07:08 PM EDT,Debit Card,MC,6.45
10-Oct-2019 04:55 PM EDT,Cash,,11.65
10-Oct-2019 04:51 PM EDT,Cash,,6.46
10-Oct-2019 04:50 PM EDT,Cash,,8.28
10-Oct-2019 04:06 PM EDT,Credit Card,VISA,7.16
10-Oct-2019 03:15 PM EDT,Credit Card,VISA,11.88
10-Oct-2019 02:50 PM EDT,Debit Card,VISA,17.44
10-Oct-2019 02:49 PM EDT,Debit Card,VISA,6.18
10-Oct-2019 02:48 PM EDT,Debit Card,VISA,6.04
10-Oct-2019 02:31 PM EDT,Credit Card,MC,13.2
10-Oct-2019 02:02 PM EDT,Cash,,12.13
10-Oct-2019 01:01 PM EDT,Debit Card,MC,6.7
09-Oct-2019 09:39 PM EDT,Credit Card,DISCOVER,5.62
09-Oct-2019 09:12 PM EDT,Debit Card,VISA,8.47
09-Oct-2019 09:11 PM EDT,Debit Card,VISA,12.5
09-Oct-2019 09:10 PM EDT,Debit Card,MC,9.83
09-Oct-2019 09:09 PM EDT,Cash,,5.94
09-Oct-2019 08:54 PM EDT,Gift Cards,,31.03
09-Oct-2019 08:21 PM EDT,Credit Card,VISA,17.69
09-Oct-2019 08:20 PM EDT,Cash,,11.37
09-Oct-2019 08:16 PM EDT,Debit Card,VISA,11.5
09-Oct-2019 07:31 PM EDT,Cash,,10.99
09-Oct-2019 07:19 PM EDT,Debit Card,MC,16.71
09-Oct-2019 07:17 PM EDT,Debit Card,MC,7.58
09-Oct-2019 06:58 PM EDT,Cash,,11.88
09-Oct-2019 06:40 PM EDT,Cash,,11.88
09-Oct-2019 06:23 PM EDT,Credit Card,MC,4.42
09-Oct-2019 06:11 PM EDT,Cash,,17.44
09-Oct-2019 06:09 PM EDT,Debit Card,VISA,13.27
09-Oct-2019 06:08 PM EDT,Debit Card,VISA,9.27
09-Oct-2019 06:07 PM EDT,Debit Card,MC,27.8
09-Oct-2019 06:06 PM EDT,Debit Card,MC,17.31
09-Oct-2019 04:37 PM EDT,Debit Card,VISA,1.54
09-Oct-2019 04:36 PM EDT,Credit Card,VISA,1.92
09-Oct-2019 04:14 PM EDT,Debit Card,VISA,9.55
09-Oct-2019 04:13 PM EDT,Debit Card,MC,10.53
09-Oct-2019 04:13 PM EDT,Credit Card,MC,10.53
09-Oct-2019 04:13 PM EDT,Credit Card,MC,10.53
09-Oct-2019 03:31 PM EDT,Cash,,7.2
09-Oct-2019 03:15 PM EDT,Debit Card,VISA,8.42
09-Oct-2019 03:07 PM EDT,Cash,,15.58
09-Oct-2019 02:43 PM EDT,Cash,,22.99
09-Oct-2019 11:55 AM EDT,Cash,,8.85
08-Oct-2019 09:47 PM EDT,Debit Card,MC,19.2
08-Oct-2019 07:33 PM EDT,Debit Card,VISA,23.88
08-Oct-2019 07:27 PM EDT,Cash,,8.78
08-Oct-2019 07:26 PM EDT,Cash,,6.88
08-Oct-2019 07:13 PM EDT,Cash,,6.57
08-Oct-2019 06:50 PM EDT,Cash,,4.63
08-Oct-2019 06:35 PM EDT,Debit Card,VISA,6.7
08-Oct-2019 06:23 PM EDT,Debit Card,VISA,5.05
08-Oct-2019 06:22 PM EDT,Debit Card,VISA,7.07
08-Oct-2019 05:37 PM EDT,Debit Card,MC,17.05
08-Oct-2019 05:16 PM EDT,Cash,,5.94
08-Oct-2019 04:14 PM EDT,Cash,,7.45
08-Oct-2019 04:13 PM EDT,Debit Card,MC,11.75
08-Oct-2019 04:00 PM EDT,Debit Card,VISA,10.39
08-Oct-2019 03:41 PM EDT,Cash,,9.13
08-Oct-2019 03:07 PM EDT,Cash,,11.09
08-Oct-2019 02:41 PM EDT,Debit Card,VISA,24.14
07-Oct-2019 09:58 PM EDT,Cash,,6.47
07-Oct-2019 09:53 PM EDT,Debit Card,VISA,12.94
07-Oct-2019 09:51 PM EDT,Debit Card,VISA,6.47
07-Oct-2019 09:50 PM EDT,Debit Card,MC,6.47
07-Oct-2019 09:41 PM EDT,Cash,,6.47
07-Oct-2019 09:40 PM EDT,Debit Card,VISA,6.47
07-Oct-2019 09:40 PM EDT,Credit Card,MC,6.47
07-Oct-2019 09:38 PM EDT,Credit Card,MC,6.47
07-Oct-2019 09:37 PM EDT,Credit Card,MC,6.47
07-Oct-2019 09:33 PM EDT,Cash,,6.47
07-Oct-2019 09:27 PM EDT,Credit Card,VISA,12.94
07-Oct-2019 09:18 PM EDT,Cash,,2.25
07-Oct-2019 09:18 PM EDT,Gift Cards,,4.22
07-Oct-2019 09:17 PM EDT,Cash,,6.47
07-Oct-2019 09:16 PM EDT,Credit Card,MC,6.47
07-Oct-2019 09:16 PM EDT,Debit Card,MC,6.47
07-Oct-2019 09:10 PM EDT,Credit Card,MC,6.47
07-Oct-2019 09:10 PM EDT,Cash,,6.47
07-Oct-2019 09:09 PM EDT,Cash,,6.47
07-Oct-2019 09:08 PM EDT,Cash,,6.47
07-Oct-2019 09:08 PM EDT,Cash,,6.47
07-Oct-2019 09:07 PM EDT,Debit Card,VISA,6.47
07-Oct-2019 08:57 PM EDT,Debit Card,VISA,6.47
07-Oct-2019 08:56 PM EDT,Cash,,6.47
07-Oct-2019 08:55 PM EDT,Cash,,6.47
07-Oct-2019 08:55 PM EDT,Debit Card,MC,6.47
07-Oct-2019 08:52 PM EDT,Debit Card,MC,6.47
07-Oct-2019 08:52 PM EDT,Cash,,6.47
07-Oct-2019 08:51 PM EDT,Cash,,19.41
07-Oct-2019 08:45 PM EDT,Debit Card,VISA,6.47
07-Oct-2019 08:44 PM EDT,Cash,,12.94
06-Oct-2019 08:23 PM EDT,Debit Card,MC,6.32
06-Oct-2019 07:53 PM EDT,Cash,,16.71
06-Oct-2019 07:37 PM EDT,Debit Card,MC,19.66
06-Oct-2019 05:22 PM EDT,Debit Card,MC,11.37
06-Oct-2019 04:53 PM EDT,Cash,,11.23
06-Oct-2019 04:48 PM EDT,Credit Card,MC,15.02
06-Oct-2019 04:47 PM EDT,Cash,,7.16
06-Oct-2019 04:37 PM EDT,Cash,,3.51
06-Oct-2019 04:03 PM EDT,Cash,,16.85
06-Oct-2019 03:57 PM EDT,Cash,,5.76
06-Oct-2019 03:37 PM EDT,Cash,,7.86
06-Oct-2019 03:36 PM EDT,Cash,,4.91
06-Oct-2019 03:36 PM EDT,Cash,,8.14
06-Oct-2019 02:31 PM EDT,Debit Card,VISA,21.34
06-Oct-2019 02:22 PM EDT,Cash,,10.81
06-Oct-2019 02:04 PM EDT,Debit Card,VISA,8.64
06-Oct-2019 01:50 PM EDT,Cash,,13.9
06-Oct-2019 01:25 PM EDT,Debit Card,VISA,23.03
06-Oct-2019 01:07 PM EDT,Credit Card,MC,12.07
06-Oct-2019 01:06 PM EDT,Cash,,7.16
06-Oct-2019 01:05 PM EDT,Debit Card,VISA,7.02
06-Oct-2019 01:05 PM EDT,Cash,,8.42
06-Oct-2019 12:08 PM EDT,Debit Card,MC,16.15
05-Oct-2019 09:00 PM EDT,Debit Card,MC,8.14
05-Oct-2019 08:59 PM EDT,Debit Card,VISA,7.3
05-Oct-2019 08:44 PM EDT,Debit Card,VISA,13.62
05-Oct-2019 08:35 PM EDT,Debit Card,MC,10.95
05-Oct-2019 08:34 PM EDT,Credit Card,DISCOVER,6.74
05-Oct-2019 08:26 PM EDT,Debit Card,MC,23.31
05-Oct-2019 08:24 PM EDT,Debit Card,MC,9.83
05-Oct-2019 08:09 PM EDT,Gift Cards,,6.57
05-Oct-2019 08:09 PM EDT,Gift Cards,,5.93
05-Oct-2019 07:37 PM EDT,Debit Card,VISA,12.07
05-Oct-2019 07:37 PM EDT,Debit Card,MC,7.86
05-Oct-2019 06:24 PM EDT,Debit Card,VISA,7.58
05-Oct-2019 06:08 PM EDT,Debit Card,VISA,8
05-Oct-2019 06:08 PM EDT,Credit Card,DISCOVER,7.3
05-Oct-2019 06:07 PM EDT,Debit Card,VISA,16.15
05-Oct-2019 05:47 PM EDT,Debit Card,MC,18.25
05-Oct-2019 05:38 PM EDT,Credit Card,AMEX,31.87
05-Oct-2019 04:20 PM EDT,Debit Card,VISA,35.52
05-Oct-2019 04:16 PM EDT,Debit Card,MC,25.83
05-Oct-2019 03:49 PM EDT,Debit Card,MC,16.71
05-Oct-2019 03:08 PM EDT,Credit Card,VISA,8.85
05-Oct-2019 02:15 PM EDT,Debit Card,MC,9.97
05-Oct-2019 01:48 PM EDT,Debit Card,VISA,7.3
05-Oct-2019 01:47 PM EDT,Debit Card,VISA,8.56
05-Oct-2019 01:37 PM EDT,Cash,,1.08
05-Oct-2019 01:36 PM EDT,Credit Card,MC,13.9
05-Oct-2019 01:21 PM EDT,Debit Card,MC,10.81
05-Oct-2019 01:20 PM EDT,Debit Card,MC,38.19
05-Oct-2019 01:17 PM EDT,Credit Card,VISA,16.85
05-Oct-2019 12:08 PM EDT,Debit Card,VISA,20.97
04-Oct-2019 09:33 PM EDT,Debit Card,VISA,13.9
04-Oct-2019 09:05 PM EDT,Credit Card,DISCOVER,6.57
04-Oct-2019 09:05 PM EDT,Debit Card,MC,8.21
04-Oct-2019 09:03 PM EDT,Debit Card,VISA,11.37
04-Oct-2019 08:44 PM EDT,Debit Card,MC,7.16
04-Oct-2019 08:19 PM EDT,Credit Card,VISA,12.78
04-Oct-2019 08:07 PM EDT,Debit Card,VISA,5.9
04-Oct-2019 07:59 PM EDT,Debit Card,VISA,14.32
04-Oct-2019 07:57 PM EDT,Cash,,12.5
04-Oct-2019 07:31 PM EDT,Cash,,30.89
04-Oct-2019 06:58 PM EDT,Debit Card,VISA,13.34
04-Oct-2019 06:57 PM EDT,Cash,,3.23
04-Oct-2019 06:55 PM EDT,Cash,,9.83
04-Oct-2019 06:50 PM EDT,Cash,,6.6
04-Oct-2019 06:50 PM EDT,Debit Card,VISA,12.85
04-Oct-2019 06:37 PM EDT,Debit Card,VISA,7.16
04-Oct-2019 06:33 PM EDT,Credit Card,MC,25
04-Oct-2019 06:24 PM EDT,Cash,,18.11
04-Oct-2019 05:33 PM EDT,Cash,,10.89
04-Oct-2019 04:42 PM EDT,Debit Card,MC,16.43
04-Oct-2019 04:27 PM EDT,Debit Card,VISA,8.42
04-Oct-2019 04:26 PM EDT,Cash,,7.44
04-Oct-2019 03:45 PM EDT,Credit Card,VISA,5.05
04-Oct-2019 03:39 PM EDT,Cash,,9.41
04-Oct-2019 03:30 PM EDT,Cash,,5.19
04-Oct-2019 02:57 PM EDT,Debit Card,MC,12.64
04-Oct-2019 02:49 PM EDT,Credit Card,VISA,12.21
03-Oct-2019 09:24 PM EDT,Debit Card,MC,4.6
03-Oct-2019 09:24 PM EDT,Debit Card,VISA,5.28
03-Oct-2019 09:10 PM EDT,Debit Card,VISA,9.98
03-Oct-2019 09:09 PM EDT,Debit Card,VISA,9.6
03-Oct-2019 08:03 PM EDT,Debit Card,MC,8.56
03-Oct-2019 07:31 PM EDT,Debit Card,VISA,11.51
03-Oct-2019 07:31 PM EDT,Debit Card,VISA,6.46
03-Oct-2019 07:30 PM EDT,Debit Card,MC,8
03-Oct-2019 06:44 PM EDT,Debit Card,VISA,7.25
03-Oct-2019 06:43 PM EDT,Credit Card,DISCOVER,8.65
03-Oct-2019 05:51 PM EDT,Cash,,19.8
03-Oct-2019 05:46 PM EDT,Credit Card,MC,7.02
03-Oct-2019 04:58 PM EDT,Debit Card,VISA,6.4
02-Oct-2019 09:27 PM EDT,Debit Card,VISA,13.2
02-Oct-2019 09:15 PM EDT,Debit Card,VISA,4.49
02-Oct-2019 09:14 PM EDT,Debit Card,MC,9.13
02-Oct-2019 09:13 PM EDT,Debit Card,VISA,5.34
02-Oct-2019 09:12 PM EDT,Cash,,6.88
02-Oct-2019 08:04 PM EDT,Credit Card,DISCOVER,7.58
02-Oct-2019 08:01 PM EDT,Debit Card,VISA,10.11
02-Oct-2019 07:53 PM EDT,Debit Card,VISA,8.42
02-Oct-2019 07:38 PM EDT,Debit Card,VISA,11.87
02-Oct-2019 07:20 PM EDT,Cash,,7.71
02-Oct-2019 07:19 PM EDT,Cash,,8.47
02-Oct-2019 07:16 PM EDT,Cash,,39.8
02-Oct-2019 06:36 PM EDT,Debit Card,MC,11.88
02-Oct-2019 06:14 PM EDT,Cash,,9.97
02-Oct-2019 04:20 PM EDT,Cash,,8.56
02-Oct-2019 04:09 PM EDT,Debit Card,MC,7.83
02-Oct-2019 04:08 PM EDT,Debit Card,VISA,8.42
02-Oct-2019 04:07 PM EDT,Credit Card,DISCOVER,5.19
01-Oct-2019 09:46 PM EDT,Debit Card,VISA,6.18
01-Oct-2019 08:57 PM EDT,Debit Card,VISA,21.62
01-Oct-2019 08:13 PM EDT,Credit Card,VISA,14.74
01-Oct-2019 08:09 PM EDT,Credit Card,DISCOVER,19.09
01-Oct-2019 07:43 PM EDT,Debit Card,MC,34.4
01-Oct-2019 07:35 PM EDT,Cash,,2.16
01-Oct-2019 07:34 PM EDT,Credit Card,VISA,21.06
01-Oct-2019 06:48 PM EDT,Debit Card,VISA,9.13
01-Oct-2019 06:26 PM EDT,Cash,,6.9
01-Oct-2019 06:24 PM EDT,Cash,,9.27
01-Oct-2019 06:24 PM EDT,Debit Card,VISA,9.55
01-Oct-2019 06:23 PM EDT,Cash,,6.88
01-Oct-2019 06:22 PM EDT,Debit Card,MC,8.85
01-Oct-2019 06:21 PM EDT,Cash,,7.58
01-Oct-2019 06:20 PM EDT,Cash,,14.88
01-Oct-2019 06:19 PM EDT,Debit Card,MC,5.34
01-Oct-2019 06:16 PM EDT,Debit Card,VISA,12.64
01-Oct-2019 06:06 PM EDT,Cash,,13.06
01-Oct-2019 05:41 PM EDT,Debit Card,MC,8.56
01-Oct-2019 03:48 PM EDT,Cash,,3.79
01-Oct-2019 02:43 PM EDT,Cash,,7.02
01-Oct-2019 02:04 PM EDT,Cash,,11.57
01-Oct-2019 01:09 PM EDT,Cash,,12.88
01-Oct-2019 01:05 PM EDT,Cash,,5.19
01-Oct-2019 12:45 PM EDT,Cash,,1.07
30-Sep-2019 09:49 PM EDT,Credit Card,VISA,12.94
30-Sep-2019 09:40 PM EDT,Debit Card,MC,6.47
30-Sep-2019 09:40 PM EDT,Debit Card,MC,6.47
30-Sep-2019 09:39 PM EDT,Cash,,6.47
30-Sep-2019 09:39 PM EDT,Debit Card,VISA,6.47
30-Sep-2019 09:38 PM EDT,Debit Card,VISA,6.47
30-Sep-2019 09:38 PM EDT,Credit Card,VISA,6.47
30-Sep-2019 09:37 PM EDT,Cash,,6.47
30-Sep-2019 09:37 PM EDT,Cash,,6.47
30-Sep-2019 09:36 PM EDT,Cash,,12.94
30-Sep-2019 09:30 PM EDT,Debit Card,VISA,6.47
30-Sep-2019 09:29 PM EDT,Credit Card,DISCOVER,6.47
30-Sep-2019 09:28 PM EDT,Credit Card,VISA,6.47
30-Sep-2019 09:27 PM EDT,Credit Card,DISCOVER,6.47
